Record ID,Catalogue Number,Taxon Concept GUID,Scientific Name - original,Vernacular name - original,Scientific Name,Taxon Rank,Vernacular name,Kingdom,Phylum,Class,Order,Family,Genus,Subspecies,Data Resource ID,Data Resource Name,Institution ID,Institution,Collection ID,Collection,Licence,Institution Code,Collection Code,Locality,Latitude - original,Longitude - original,Geodetic datum - original,Latitude,Longitude,Coordinate Precision,Coordinate Uncertainty in Metres,Country - parsed,State - parsed,Local Government Areas 2011,IMCRA 4 Regions,IBRA 7 Regions,Minimum elevation in meters,Maximum elevation in meters,Minimum depth in meters,Maximum depth in meters,Individual count,Collector,Year,Month,Day,Event Date - parsed,Verbatim event date,Basis Of Record - original,Basis Of Record,Occurrence status,Sex,Preparations,Outlier for layer,Taxonomic Quality,Location Quality,Record number
17771f76-d4ee-459d-98f5-51f4ef7ff7cc,NSW 275914,https://id.biodiversity.org.au/node/apni/2915463,P. phylicifolia F.Muell.,,P. phylicifolia,species,,Plantae,Charophyta,Equisetopsida,Lamiales,Lamiaceae,Prostanthera,,dr15861,NSW AVH data,in50,The Royal Botanic Gardens & Domain Trust,co54,National Herbarium of New South Wales,,NSW,NSW,Omeo to Mt Hotham.,-36.98,147.13,,-36.98,147.13,,25000,Australia,Victoria,Unincorporated Vic,,Australian Alps,3000,3000,,,,"Cambage, R.H.",1913,1,17,17/01/1913,,PreservedSpecimen,PreservedSpecimen,present,,sheet,,TRUE,TRUE,3683
bc8629e6-c3cf-4dfb-be25-a6dfe98c12b5,MEL 0690186A,https://id.biodiversity.org.au/node/apni/2915463,P. phylicifolia,,P. phylicifolia,species,,Plantae,Charophyta,Equisetopsida,Lamiales,Lamiaceae,Prostanthera,,dr376,MEL AVH data,in21,Royal Botanic Gardens Victoria,co55,National Herbarium of Victoria,CC-BY 4.0 (Int),MEL,MEL,3.5 km north east of Dingo Flat (ENE along main ridge then north onto major spur). 9 km ESE of Mt Cobberas No.1.,-36.9083,148.2375,epsg:4326,-36.9083,148.2375,,1000,Australia,Victoria,East Gippsland (S),,Australian Alps,1100,1100,,,,"Forbes, S.J.",1986,11,2,2/11/1986,,PreservedSpecimen,PreservedSpecimen,present,,Sheet,,TRUE,TRUE,3179
97e97ab6-c1c8-4523-9aac-ad9d16adbfd7,CANB 330986.1,https://id.biodiversity.org.au/node/apni/2915463,P. phylicifolia F.Muell.,,P. phylicifolia,species,,Plantae,Charophyta,Equisetopsida,Lamiales,Lamiaceae,Prostanthera,,dr15860,CANB AVH data,in5,Centre for Australian National Biodiversity Research,co12,Australian National Herbarium,,CANB,CANB,"Tingiringi Fire Trail, 3 miles [4.8 km] north of summit.",-36.8975,148.7458,,-36.8975,148.7458,,20000,Australia,New South Wales,Bombala (A),,South Eastern Highlands,,,,,,"Wimbush, D.J.",1972,9,21,21/09/1972,,PreservedSpecimen,PreservedSpecimen,present,,sheet,,TRUE,TRUE,KOS675
797ec5d8-9d8c-4101-8e20-e995f7e8c911,NSW 243340,https://id.biodiversity.org.au/node/apni/2915463,P. phylicifolia F.Muell.,,P. phylicifolia,species,,Plantae,Charophyta,Equisetopsida,Lamiales,Lamiaceae,Prostanthera,,dr15861,NSW AVH data,in50,The Royal Botanic Gardens & Domain Trust,co54,National Herbarium of New South Wales,,NSW,NSW,"On southern bank of Limestone creek. 1 km directly north-northeast from Limestone Creek track crossing, 6.5 km west-northwest from Cobberas #2.",-36.8222222,148.0736111,,-36.8222222,148.0736111,,,Australia,Victoria,East Gippsland (S),,South Eastern Highlands,940,940,,,,"Walsh, N.G.",1988,1,22,22/01/1988,,PreservedSpecimen,PreservedSpecimen,present,,sheet,,TRUE,TRUE,2039
951269f3-8208-4fcb-8c62-15e3c562a4fe,MEL 0222168A,https://id.biodiversity.org.au/node/apni/2915463,P. phylicifolia,,P. phylicifolia,species,,Plantae,Charophyta,Equisetopsida,Lamiales,Lamiaceae,Prostanthera,,dr376,MEL AVH data,in21,Royal Botanic Gardens Victoria,co55,National Herbarium of Victoria,CC-BY 4.0 (Int),MEL,MEL,"On southern bank of Limestone Creek. 1 km direct NNE from Limestone Creek track crossing, 6.5 km WNW from Cobberas No.2.",-36.8222,148.0736,epsg:4326,-36.8222,148.0736,,1000,Australia,Victoria,East Gippsland (S),,South Eastern Highlands,940,940,,,,"Walsh, N.G.",1988,1,22,22/01/1988,,PreservedSpecimen,PreservedSpecimen,present,,Sheet,,TRUE,TRUE,2039
792b0135-141b-48d0-ad5b-55e818917114,CANB 525193.1,https://id.biodiversity.org.au/node/apni/2915463,P. phylicifolia F.Muell.,,P. phylicifolia,species,,Plantae,Charophyta,Equisetopsida,Lamiales,Lamiaceae,Prostanthera,,dr15860,CANB AVH data,in5,Centre for Australian National Biodiversity Research,co12,Australian National Herbarium,,CANB,CANB,Mitta Mitta.,-36.5167,147.3667,,-36.5167,147.3667,,2000,Australia,Victoria,Towong (S),,NSW South Western Slopes,,,,,,"Clinton, S.F.",1922,11,,1/11/1922,,PreservedSpecimen,PreservedSpecimen,present,,sheet,,TRUE,TRUE,
031efd49-95ea-465c-b73f-5f950756af14,NSW 134382,https://id.biodiversity.org.au/node/apni/2915463,P. phylicifolia F.Muell.,,P. phylicifolia,species,,Plantae,Charophyta,Equisetopsida,Lamiales,Lamiaceae,Prostanthera,,dr15861,NSW AVH data,in50,The Royal Botanic Gardens & Domain Trust,co54,National Herbarium of New South Wales,,NSW,NSW,Mt. Kosciusko up to 5500 ft [1676 m].,-36.45,148.27,,-36.45,148.27,,25000,Australia,New South Wales,Snowy River (A),,Australian Alps,,,,,,"Maiden, J.H.",1898,1,,1898-01-01,,PreservedSpecimen,PreservedSpecimen,present,,sheet,,TRUE,TRUE,
c13b7df3-2ddf-4824-9666-2321933d463d,NSW 56962,https://id.biodiversity.org.au/node/apni/2915463,P. phylicifolia F.Muell.,,P. phylicifolia,species,,Plantae,Charophyta,Equisetopsida,Lamiales,Lamiaceae,Prostanthera,,dr15861,NSW AVH data,in50,The Royal Botanic Gardens & Domain Trust,co54,National Herbarium of New South Wales,,NSW,NSW,Waste Point (junction of Thredbo and Snowy Rivers).,-36.42,148.58,,-36.42,148.58,,5000,Australia,New South Wales,Snowy River (A),,South Eastern Highlands,,,,,,"Stead, T.Y.",1962,1,13,13/01/1962,,PreservedSpecimen,PreservedSpecimen,present,,sheet,,TRUE,TRUE,
200289f2-52c4-41c7-8e1b-a862d3231b26,CBG 8001146.1,https://id.biodiversity.org.au/node/apni/2915463,P. phylicifolia F.Muell.,,P. phylicifolia,species,,Plantae,Charophyta,Equisetopsida,Lamiales,Lamiaceae,Prostanthera,,dr15860,CANB AVH data,in5,Centre for Australian National Biodiversity Research,co12,Australian National Herbarium,,CANB,CBG,"Kydra Reefs, 26 km SE of Cooma.",-36.4167,149.35,,-36.4167,149.35,,1000,Australia,New South Wales,Cooma-Monaro (A),,South Eastern Highlands,1100,1100,,,,"Telford, I.R.",1980,2,4,4/02/1980,,PreservedSpecimen,PreservedSpecimen,present,,sheet,,TRUE,TRUE,7331
5484ab15-7a2f-4bb0-aac6-a4472378bc27,NE 4443,https://id.biodiversity.org.au/node/apni/2915463,P. phylicifolia F.Muell.,,P. phylicifolia,species,,Plantae,Charophyta,Equisetopsida,Lamiales,Lamiaceae,Prostanthera,,dr15870,NE AVH data,in65,University of New England,co65,N.C.W. Beadle Herbarium,,NE,NE,"Gaden Fish Hatchery, Thredbo River near Jindabyne",-36.41666667,148.6166667,,-36.41666667,148.6166667,,,Australia,New South Wales,Snowy River (A),,South Eastern Highlands,,,,,,"Briggs, B.G.",1954,2,1,1/02/1954,,PreservedSpecimen,PreservedSpecimen,present,,,,TRUE,TRUE,
84390b30-6fe4-4ef2-9bcc-b899eedbcf22,NSW 491916,https://id.biodiversity.org.au/node/apni/2915463,P. phylicifolia F.Muell.,,P. phylicifolia,species,,Plantae,Charophyta,Equisetopsida,Lamiales,Lamiaceae,Prostanthera,,dr15861,NSW AVH data,in50,The Royal Botanic Gardens & Domain Trust,co54,National Herbarium of New South Wales,,NSW,NSW,"Throsby Trig, c. 2.5  km S of Kydra Reefs.",-36.4130556,149.3383333,,-36.4130556,149.3383333,,50,Australia,New South Wales,Cooma-Monaro (A),,South Eastern Highlands,1235,1235,,,,"Orme, A.E.",2002,3,9,9/03/2002,,PreservedSpecimen,PreservedSpecimen,present,,sheet,,TRUE,TRUE,262
cf11315d-66c9-4fa7-9d55-98ea6819d3f3,NE 109827,https://id.biodiversity.org.au/node/apni/2915463,P. phylicifolia F.Muell.,,P. phylicifolia,species,,Plantae,Charophyta,Equisetopsida,Lamiales,Lamiaceae,Prostanthera,,dr15870,NE AVH data,in65,University of New England,co65,N.C.W. Beadle Herbarium,,NE,NE,"Dangelong Nature Reserve, Throsby trig, c. 12.5 km NNE of Nimmitabel",-36.41172222,149.3398056,,-36.41172222,149.3398056,,,Australia,New South Wales,Cooma-Monaro (A),,South Eastern Highlands,1230,1230,,,,"Medd, R.W.",2019,5,2,2/05/2019,,PreservedSpecimen,PreservedSpecimen,present,,,,TRUE,TRUE,217099c
195122e0-00f4-491d-957f-6539a8dfe956,NE 109826,https://id.biodiversity.org.au/node/apni/2915463,P. phylicifolia F.Muell.,,P. phylicifolia,species,,Plantae,Charophyta,Equisetopsida,Lamiales,Lamiaceae,Prostanthera,,dr15870,NE AVH data,in65,University of New England,co65,N.C.W. Beadle Herbarium,,NE,NE,"Dangelong Nature Reserve, Throsby trig, c. 12.5 km NNE of Nimmitabel",-36.41163889,149.3394722,,-36.41163889,149.3394722,,,Australia,New South Wales,Cooma-Monaro (A),,South Eastern Highlands,1230,1230,,,,"Medd, R.W.",2019,5,2,2/05/2019,,PreservedSpecimen,PreservedSpecimen,present,,,,TRUE,TRUE,217099b
6e9717cd-72fb-40e3-a3e7-c1e5f478697a,NE 109829,https://id.biodiversity.org.au/node/apni/2915463,P. phylicifolia F.Muell.,,P. phylicifolia,species,,Plantae,Charophyta,Equisetopsida,Lamiales,Lamiaceae,Prostanthera,,dr15870,NE AVH data,in65,University of New England,co65,N.C.W. Beadle Herbarium,,NE,NE,"Dangelong Nature Reserve, Throsby trig, c. 12.5 km NNE of Nimmitabel",-36.4115,149.3396111,,-36.4115,149.3396111,,,Australia,New South Wales,Cooma-Monaro (A),,South Eastern Highlands,1230,1230,,,,"Medd, R.W.",2019,5,2,2/05/2019,,PreservedSpecimen,PreservedSpecimen,present,,,,TRUE,TRUE,217099e
